date,Debit,credit,amount,balance,mode of transaction,customer name,bank name,transaction details,balance amount
,07 09,,07 09,,Unknown,,Deliveroo,TPV,-1746977.0
,07 09,,07 09,,Unknown,,Deliveroo,TPV,-1747686.0
,07 09,,07 09,,Unknown,,Deliveroo,REMISE,-1748395.0
,07 09,,07 09,,Unknown,,Deliveroo,TPV,-1749104.0
,07 09,,07 09,,Unknown,,Deliveroo,TPV,-1749813.0
,07 10,,07 10,,Unknown,,Deliveroo,,-1750523.0
,07 10,,07 10,,Unknown,,Deliveroo,,-1751233.0
,07 10,,07 10,,Unknown,,Deliveroo,,-1751943.0
,07 10,,07 10,,Unknown,,Deliveroo,,-1752653.0
,07 08,,07 08,,Unknown,,Deliveroo,,-1753361.0
,07,,07,,Unknown,,Deliveroo,,-1753368.0
,07,,07,,Unknown,,Deliveroo,,-1753375.0
,07,,07,,Unknown,,Deliveroo,,-1753382.0
,07,,07,,Unknown,,Deliveroo,,-1753389.0
,07,,07,,Unknown,,Deliveroo,,-1753396.0
,08,,08,,Unknown,,Deliveroo,,-1753404.0
,07,,07,,Unknown,,Deliveroo,,-1753411.0
,08,,08,,Unknown,,Deliveroo,,-1753419.0
,07,,07,,Unknown,,Deliveroo,,-1753426.0
,08,,08,,Unknown,,Deliveroo,,-1753434.0
,07,,07,,Unknown,,Deliveroo,,-1753441.0
,07,,07,,Unknown,,Deliveroo,,-1753448.0
,07,,07,,Unknown,,Deliveroo,,-1753455.0
,35,,35,,Unknown,,Deliveroo,,-1753490.0
,08,,08,,Unknown,,Deliveroo,,-1753498.0
,07,,07,,Unknown,,Deliveroo,,-1753505.0
,07,,07,,Unknown,,Deliveroo,,-1753512.0
,07,,07,,Unknown,,Deliveroo,,-1753519.0
,08,,08,,Unknown,,Deliveroo,,-1753527.0
,07,,07,,Unknown,,Deliveroo,,-1753534.0
,07,,07,,Unknown,,Deliveroo,,-1753541.0
,07,,07,,Unknown,,Deliveroo,,-1753548.0
,08,,08,,Unknown,,Deliveroo,,-1753556.0
,07,,07,,Unknown,,Deliveroo,,-1753563.0
,64,,64,,Unknown,,Deliveroo,,-1753627.0
,08,,08,,Unknown,,Deliveroo,,-1753635.0
,07,,07,,Unknown,,Deliveroo,,-1753642.0
,64,,64,,Unknown,,Deliveroo,,-1753706.0
,08,,08,,Unknown,,Deliveroo,,-1753714.0
,07,,07,,Unknown,,Deliveroo,,-1753721.0
,01,,01,,Unknown,,Deliveroo,,-1753722.0
,08,,08,,Unknown,,Deliveroo,,-1753730.0
,07,,07,,Unknown,,Deliveroo,,-1753737.0
,64,,64,,Unknown,,Deliveroo,,-1753801.0
,08,,08,,Unknown,,Deliveroo,,-1753809.0
,07,,07,,Unknown,,Deliveroo,,-1753816.0
,01,,01,,Unknown,,Deliveroo,,-1753817.0
,08,,08,,Unknown,,Deliveroo,,-1753825.0
,07,,07,,Unknown,,Deliveroo,,-1753832.0
,08,,08,,Unknown,,Deliveroo,,-1753840.0
,07,,07,,Unknown,,Deliveroo,,-1753847.0
,08,,08,,Unknown,,Deliveroo,,-1753855.0
,07,,07,,Unknown,,Deliveroo,,-1753862.0
,08,,08,,Unknown,,Deliveroo,,-1753870.0
,07,,07,,Unknown,,Deliveroo,,-1753877.0
,09,,09,,Unknown,,Deliveroo,,-1753886.0
,07,,07,,Unknown,,Deliveroo,,-1753893.0
,08,,08,,Unknown,,Deliveroo,,-1753901.0
,07,,07,,Unknown,,Deliveroo,,-1753908.0
,09,,09,,Unknown,,Deliveroo,,-1753917.0
,07,,07,,Unknown,,Deliveroo,,-1753924.0
,08,,08,,Unknown,,Deliveroo,,-1753932.0
,07,,07,,Unknown,,Deliveroo,,-1753939.0
,01,,01,,Unknown,,Deliveroo,,-1753940.0
,07,,07,,Unknown,,Deliveroo,,-1753947.0
,02 09,,02 09,,Unknown,,Deliveroo,,-1754156.0
,07,,07,,Unknown,,Deliveroo,,-1754163.0
,64,,64,,Unknown,,Deliveroo,,-1754227.0
,09,,09,,Unknown,,Deliveroo,,-1754236.0
,07,,07,,Unknown,,Deliveroo,,-1754243.0
,01,,01,,Unknown,,Deliveroo,,-1754244.0
,09,,09,,Unknown,,Deliveroo,,-1754253.0
,07,,07,,Unknown,,Deliveroo,,-1754260.0
,64,,64,,Unknown,,Deliveroo,,-1754324.0
,09,,09,,Unknown,,Deliveroo,,-1754333.0
,07,,07,,Unknown,,Deliveroo,,-1754340.0
,01,,01,,Unknown,,Deliveroo,,-1754341.0
,09,,09,,Unknown,,Deliveroo,,-1754350.0
,07,,07,,Unknown,,Deliveroo,,-1754357.0
,64,,64,,Unknown,,Deliveroo,,-1754421.0
,09,,09,,Unknown,,Deliveroo,,-1754430.0
,07,,07,,Unknown,,Deliveroo,,-1754437.0
,01,,01,,Unknown,,Deliveroo,,-1754438.0
,09,,09,,Unknown,,Deliveroo,,-1754447.0
,07,,07,,Unknown,,Deliveroo,,-1754454.0
,64,,64,,Unknown,,Deliveroo,,-1754518.0
,09,,09,,Unknown,,Deliveroo,,-1754527.0
,07,,07,,Unknown,,Deliveroo,,-1754534.0
,01,,01,,Unknown,,Deliveroo,,-1754535.0
,09,,09,,Unknown,,Deliveroo,,-1754544.0
,07,,07,,Unknown,,Deliveroo,,-1754551.0
,09,,09,,Unknown,,Deliveroo,,-1754560.0
,07,,07,,Unknown,,Deliveroo,,-1754567.0
,09,,09,,Unknown,,Deliveroo,,-1754576.0
,07,,07,,Unknown,,Deliveroo,,-1754583.0
,09,,09,,Unknown,,Deliveroo,,-1754592.0
,07,,07,,Unknown,,Deliveroo,,-1754599.0
,"252,40",,"252,40",,Unknown,,Deliveroo,,-1779839.0
,"88,00",,"88,00",,Unknown,,Deliveroo,,-1788639.0
,"75,80",,"75,80",,Unknown,,Deliveroo,,-1796219.0
,"63,04",,"63,04",,Unknown,,Deliveroo,,-1802523.0
,"233,59",,"233,59",,Unknown,,Deliveroo,,-1825882.0
,"186,02",,"186,02",,Unknown,,Deliveroo,,-1844484.0
,"223,76",,"223,76",,Unknown,,Deliveroo,,-1866860.0
,"50,00",,"50,00",,Unknown,,Deliveroo,,-1871860.0
,"0,94",,"0,94",,Unknown,,Deliveroo,,-1871954.0
,"0,77",,"0,77",,Unknown,,Deliveroo,,-1872031.0
,"0,31",,"0,31",,Unknown,,Deliveroo,,-1872062.0
,"0,08",,"0,08",,Unknown,,Deliveroo,,-1872070.0
,"0,46",,"0,46",,Unknown,,Deliveroo,,-1872116.0
,"110,20",,"110,20",,Unknown,,Deliveroo,,-1883136.0
,"473,70",,"473,70",,Unknown,,Deliveroo,,-1930506.0
,"52,10",,"52,10",,Unknown,,Deliveroo,,-1935716.0
,"78,30",,"78,30",,Unknown,,Deliveroo,,-1943546.0
,"100,00",,"100,00",,Unknown,,Deliveroo,,-1953546.0
,"150,00",,"150,00",,Unknown,,Deliveroo,,-1968546.0
,"34,09",,"34,09",,Unknown,,Deliveroo,,-1971955.0
,"0,52",,"0,52",,Unknown,,Deliveroo,,-1972007.0
,"0,03",,"0,03",,Unknown,,Deliveroo,,-1972010.0
,"1,63",,"1,63",,Unknown,,Deliveroo,,-1972173.0
,"0,56",,"0,56",,Unknown,,Deliveroo,,-1972229.0
,"0,95",,"0,95",,Unknown,,Deliveroo,,-1972324.0
,"0,02",,"0,02",,Unknown,,Deliveroo,,-1972326.0
,"0,23",,"0,23",,Unknown,,Deliveroo,,-1972349.0
,"0,15",,"0,15",,Unknown,,Deliveroo,,-1972364.0
,1,,1,,Unknown,,Deliveroo,,-1972365.0
,8,,8,,Unknown,,Deliveroo,,-1972373.0
,"97,20",,"97,20",,Unknown,,Deliveroo,,-1982093.0
,"653,26",,"653,26",,Unknown,,Deliveroo,,-2047419.0
,"19,50",,"19,50",,Unknown,,Deliveroo,,-2049369.0
,"83,15",,"83,15",,Unknown,,Deliveroo,,-2057684.0
19/07/2021,40,,40,,Unknown,,EPI SERVICE PRIMEUR,Titulaire(s,-40.0
19/07/2021,8,,8,,Unknown,,EPI SERVICE PRIMEUR,Page 5/11 Crédit Mutuel,-48.0
19/07/2021,5,,5,,Unknown,,EPI SERVICE PRIMEUR,Date Date de Valeur,-53.0
19/07/2021,11,,11,,Unknown,,EPI SERVICE PRIMEUR,Bretagne UR 537000000543170617,-64.0
19/07/2021,19,,19,,Unknown,,EPI SERVICE PRIMEUR,Bretagne UR,-83.0
19/07/2021,07 19,,07 19,,Unknown,,EPI SERVICE PRIMEUR,AVR 21753759570000160721,-802.0
20/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,Bretagne UR,-809.0
19/07/2021,19,,19,,Unknown,,EPI SERVICE PRIMEUR,MAI 21753759570000160721,-828.0
19/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,REMISE,-835.0
20/07/2021,19,,19,,Unknown,,EPI SERVICE PRIMEUR,TPV,-854.0
20/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,REMISE,-861.0
20/07/2021,19,,19,,Unknown,,EPI SERVICE PRIMEUR,TPV,-880.0
20/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,REMISE,-887.0
20/07/2021,19,,19,,Unknown,,EPI SERVICE PRIMEUR,TPV,-906.0
20/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,REMISE,-913.0
20/07/2021,19,,19,,Unknown,,EPI SERVICE PRIMEUR,TPV,-932.0
20/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,REMISE,-939.0
20/07/2021,20,,20,,Unknown,,EPI SERVICE PRIMEUR,TPV,-959.0
20/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,CARTE,-966.0
20/07/2021,19,,19,,Unknown,,EPI SERVICE PRIMEUR,PEAGE AUTOROUTE,-985.0
20/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,CARTE,-992.0
20/07/2021,19,,19,,Unknown,,EPI SERVICE PRIMEUR,Sapn,-1011.0
20/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,GRAND CO,-1018.0
20/07/2021,20,,20,,Unknown,,EPI SERVICE PRIMEUR,CARTE,-1038.0
20/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,CARTE,-1045.0
20/07/2021,20,,20,,Unknown,,EPI SERVICE PRIMEUR,CARTE,-1065.0
20/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,PARIS 20/07/2021 COM,-1072.0
20/07/2021,20,,20,,Unknown,,EPI SERVICE PRIMEUR,CARTES,-1092.0
21/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,COM,-1099.0
21/07/2021,18,,18,,Unknown,,EPI SERVICE PRIMEUR,CARTES,-1117.0
21/07/2021,07,,07,,Unknown,,EPI SERVICE PRIMEUR,COM,-1124.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,CARTES 0386405,-1144.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,COM,-1151.0
,18,,18,,Unknown,,EPI SERVICE PRIMEUR,CARTES,-1169.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,COM,-1176.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,CARTES,-1196.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,COM,-1203.0
,18,,18,,Unknown,,EPI SERVICE PRIMEUR,CARTES 0386405,-1221.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,GERE ET025137103,-1228.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,FR67010451697 973C7349C0574126A157041022321014,-1248.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,REMISE,-1255.0
,19,,19,,Unknown,,EPI SERVICE PRIMEUR,REMISE,-1274.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,TPV,-1281.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,REMISE,-1301.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,TPV,-1308.0
,19,,19,,Unknown,,EPI SERVICE PRIMEUR,REMISE,-1327.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,TPV,-1334.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,CARTE,-1354.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,COM,-1361.0
,64,,64,,Unknown,,EPI SERVICE PRIMEUR,CARTES,-1425.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,COM,-1445.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,CARTES,-1452.0
,01,,01,,Unknown,,EPI SERVICE PRIMEUR,,-1453.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-1473.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-1480.0
,64,,64,,Unknown,,EPI SERVICE PRIMEUR,,-1544.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-1564.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-1571.0
,01,,01,,Unknown,,EPI SERVICE PRIMEUR,,-1572.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-1592.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-1599.0
,64,,64,,Unknown,,EPI SERVICE PRIMEUR,,-1663.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-1683.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-1690.0
,64,,64,,Unknown,,EPI SERVICE PRIMEUR,,-1754.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-1774.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-1781.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-1801.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-1808.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-1828.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-1835.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-1855.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-1862.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-1882.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-1889.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-1909.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-1916.0
,21,,21,,Unknown,,EPI SERVICE PRIMEUR,,-1937.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-1944.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-1964.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-1971.0
,8 21,,8 21,,Unknown,,EPI SERVICE PRIMEUR,,-2792.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-2799.0
,64,,64,,Unknown,,EPI SERVICE PRIMEUR,,-2863.0
,21,,21,,Unknown,,EPI SERVICE PRIMEUR,,-2884.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-2891.0
,01,,01,,Unknown,,EPI SERVICE PRIMEUR,,-2892.0
,"467,99",,"467,99",,Unknown,,EPI SERVICE PRIMEUR,,-49691.0
,19,,19,,Unknown,,EPI SERVICE PRIMEUR,,-49710.0
,"07 491,00",,"07 491,00",,Unknown,,EPI SERVICE PRIMEUR,,-798810.0
,19,,19,,Unknown,,EPI SERVICE PRIMEUR,,-798829.0
,"07 491,00",,"07 491,00",,Unknown,,EPI SERVICE PRIMEUR,,-1547929.0
,19,,19,,Unknown,,EPI SERVICE PRIMEUR,,-1547948.0
,"07 491,00",,"07 491,00",,Unknown,,EPI SERVICE PRIMEUR,,-2297048.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-2297068.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2297788.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2298508.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2299228.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2299948.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2300668.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2301388.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2302108.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2302828.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2303548.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2304268.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2304988.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2305708.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2306428.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2307148.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2307868.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2308588.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2309308.0
,07 20,,07 20,,Unknown,,EPI SERVICE PRIMEUR,,-2310028.0
,07 18,,07 18,,Unknown,,EPI SERVICE PRIMEUR,,-2310746.0
,"60 274,70",,"60 274,70",,Unknown,,EPI SERVICE PRIMEUR,,-8338216.0
,"71,50",,"71,50",,Unknown,,EPI SERVICE PRIMEUR,,-8345366.0
,"84,50",,"84,50",,Unknown,,EPI SERVICE PRIMEUR,,-8353816.0
,"147,30",,"147,30",,Unknown,,EPI SERVICE PRIMEUR,,-8368546.0
,"83,50",,"83,50",,Unknown,,EPI SERVICE PRIMEUR,,-8376896.0
,"40,32",,"40,32",,Unknown,,EPI SERVICE PRIMEUR,,-8380928.0
,"7,70",,"7,70",,Unknown,,EPI SERVICE PRIMEUR,,-8381698.0
,"11,50",,"11,50",,Unknown,,EPI SERVICE PRIMEUR,,-8382848.0
,"29,50",,"29,50",,Unknown,,EPI SERVICE PRIMEUR,,-8385798.0
,"000,00",,"000,00",,Unknown,,EPI SERVICE PRIMEUR,,-8385798.0
,"100,00",,"100,00",,Unknown,,EPI SERVICE PRIMEUR,,-8395798.0
,"1,74",,"1,74",,Unknown,,EPI SERVICE PRIMEUR,,-8395972.0
,"2,10",,"2,10",,Unknown,,EPI SERVICE PRIMEUR,,-8396182.0
,"1,08",,"1,08",,Unknown,,EPI SERVICE PRIMEUR,,-8396290.0
,"0,24",,"0,24",,Unknown,,EPI SERVICE PRIMEUR,,-8396314.0
,"0,80",,"0,80",,Unknown,,EPI SERVICE PRIMEUR,,-8396394.0
,"0,06",,"0,06",,Unknown,,EPI SERVICE PRIMEUR,,-8396400.0
,"112,26",,"112,26",,Unknown,,EPI SERVICE PRIMEUR,,-8407626.0
,20,,20,,Unknown,,EPI SERVICE PRIMEUR,,-8407646.0
,"07 613,58",,"07 613,58",,Unknown,,EPI SERVICE PRIMEUR,,-9169004.0
,1 21,,1 21,,Unknown,,EPI SERVICE PRIMEUR,,-9169125.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-9169132.0
,21,,21,,Unknown,,EPI SERVICE PRIMEUR,,-9169153.0
,07 21,,07 21,,Unknown,,EPI SERVICE PRIMEUR,,-9169874.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-9169881.0
,21,,21,,Unknown,,EPI SERVICE PRIMEUR,,-9169902.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-9169909.0
,8 21,,8 21,,Unknown,,EPI SERVICE PRIMEUR,,-9170730.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-9170737.0
,8 21,,8 21,,Unknown,,EPI SERVICE PRIMEUR,,-9171558.0
,07,,07,,Unknown,,EPI SERVICE PRIMEUR,,-9171565.0
,21,,21,,Unknown,,EPI SERVICE PRIMEUR,,-9171586.0
,07 70,,07 70,,Unknown,,EPI SERVICE PRIMEUR,,-9172356.0
,"90 244,20",,"90 244,20",,Unknown,,EPI SERVICE PRIMEUR,,-18196776.0
,"60,90",,"60,90",,Unknown,,EPI SERVICE PRIMEUR,,-18202866.0
,"329,20",,"329,20",,Unknown,,EPI SERVICE PRIMEUR,,-18235786.0
,"19,99",,"19,99",,Unknown,,EPI SERVICE PRIMEUR,,-18237785.0
,"1,96",,"1,96",,Unknown,,EPI SERVICE PRIMEUR,,-18237981.0
,"1,23",,"1,23",,Unknown,,EPI SERVICE PRIMEUR,,-18238104.0
01/08/2021,01,,01,,Cheque,,Transactions,Relevés bancaires,-1.0
31/08/2021,08,,08,,Cheque,,Transactions,Du,-9.0
01/08/2021,31,,31,,Cheque,,Transactions,EGB 2,-40.0
31/08/2021,08,,08,,Cheque,,Transactions,Coulommiers,-48.0
,2,,2,,Cheque,,Transactions,France Solde,-50.0
,01,,01,,Cheque,,Transactions,Entrées,-51.0
,08,,08,,Cheque,,Transactions,Sorties IBAN,-59.0
,"1 055,55",,"1 055,55",,Cheque,,Transactions,QNTOFRPIXXX Solde,-105614.0
,"1 626,00",,"1 626,00",,Cheque,,Transactions,Date,-268214.0
,"2 555,93",,"2 555,93",,Cheque,,Transactions,SOURDUNE FR,-523807.0
,205,,205,,Cheque,,Transactions,ANAIS,-524012.0
,31,,31,,Cheque,,Transactions,FERTE G FR,-524043.0
,"08 125,62",,"08 125,62",,Cheque,,Transactions,LECLERC,-1336605.0
,01,,01,,Cheque,,Transactions,DELICES 77,-1336606.0
,08,,08,,Cheque,,Transactions,LA POSTE 779240,-1336614.0
,"42,00",,"42,00",,Cheque,,Transactions,TEMPLIERS,-1340814.0
,03,,03,,Cheque,,Transactions,LECLERC,-1340817.0
,08,,08,,Cheque,,Transactions,MC DONALD'S COULOMMIER,-1340825.0
,"88,09",,"88,09",,Cheque,,Transactions,HERVE Depot,-1349634.0
,03,,03,,Cheque,,Transactions,MAGNANI Depot,-1349637.0
,08,,08,,Cheque,,Transactions,Qonto,-1349645.0
,"110,00",,"110,00",,Cheque,,Transactions,Frais,-1360645.0
,03,,03,,Cheque,,Transactions,EGB,-1360648.0
,08,,08,,Cheque,,Transactions,,-1360656.0
,"15,00",,"15,00",,Cheque,,Transactions,,-1362156.0
,03,,03,,Cheque,,Transactions,,-1362159.0
,08,,08,,Cheque,,Transactions,,-1362167.0
,0,,0,,Cheque,,Transactions,,-1362167.0
,"17,00",,"17,00",,Cheque,,Transactions,,-1363867.0
,04,,04,,Cheque,,Transactions,,-1363871.0
,08,,08,,Cheque,,Transactions,,-1363879.0
,"100,00",,"100,00",,Cheque,,Transactions,,-1373879.0
,04,,04,,Cheque,,Transactions,,-1373883.0
,08,,08,,Cheque,,Transactions,,-1373891.0
,77,,77,,Cheque,,Transactions,,-1373968.0
,"28,00",,"28,00",,Cheque,,Transactions,,-1376768.0
,05,,05,,Cheque,,Transactions,,-1376773.0
,08,,08,,Cheque,,Transactions,,-1376781.0
,"1,76",,"1,76",,Cheque,,Transactions,,-1376957.0
,05,,05,,Cheque,,Transactions,,-1376962.0
,08,,08,,Cheque,,Transactions,,-1376970.0
,"79,78",,"79,78",,Cheque,,Transactions,,-1384948.0
,05,,05,,Cheque,,Transactions,,-1384953.0
,08,,08,,Cheque,,Transactions,,-1384961.0
,"103,72",,"103,72",,Cheque,,Transactions,,-1395333.0
,06,,06,,Cheque,,Transactions,,-1395339.0
,08,,08,,Cheque,,Transactions,,-1395347.0
,"294,87",,"294,87",,Cheque,,Transactions,,-1424834.0
,06,,06,,Cheque,,Transactions,,-1424840.0
,08,,08,,Cheque,,Transactions,,-1424848.0
,"35,00",,"35,00",,Cheque,,Transactions,,-1428348.0
,06,,06,,Cheque,,Transactions,,-1428354.0
,08,,08,,Cheque,,Transactions,,-1428362.0
,"22,50",,"22,50",,Cheque,,Transactions,,-1430612.0
,09,,09,,Cheque,,Transactions,,-1430621.0
,08,,08,,Cheque,,Transactions,,-1430629.0
,"336,00",,"336,00",,Cheque,,Transactions,,-1464229.0
,09,,09,,Cheque,,Transactions,,-1464238.0
,08,,08,,Cheque,,Transactions,,-1464246.0
,"240,00",,"240,00",,Cheque,,Transactions,,-1488246.0
,09,,09,,Cheque,,Transactions,,-1488255.0
,08,,08,,Cheque,,Transactions,,-1488263.0
,"144,00",,"144,00",,Cheque,,Transactions,,-1502663.0
,09,,09,,Cheque,,Transactions,,-1502672.0
,08,,08,,Cheque,,Transactions,,-1502680.0
,"2,40",,"2,40",,Cheque,,Transactions,,-1502920.0
,01,,01,,Cheque,,Transactions,,-1502921.0
,08,,08,,Cheque,,Transactions,,-1502929.0
,31,,31,,Cheque,,Transactions,,-1502960.0
,08,,08,,Cheque,,Transactions,,-1502968.0
,205,,205,,Cheque,,Transactions,,-1503173.0
,1,,1,,Cheque,,Transactions,,-1503174.0
,3,,3,,Cheque,,Transactions,,-1503177.0
01/08/2021,,09,,,Cheque,,VIVA,Oonto,9.0
31/08/2021,,08,,,Cheque,,VIVA,Abonnement Frais,17.0
,,"2,40",,,Cheque,,VIVA,Oonto,257.0
,,09,,,Cheque,,VIVA,Abonnement,266.0
,,08,,,Cheque,,VIVA,Frais,274.0
,,"2,40",,,Cheque,,VIVA,P073087196,514.0
,,10,,,Cheque,,VIVA,ALVES,524.0
,,08,,,Cheque,,VIVA,Depôt,532.0
,,"29,99",,,Cheque,,VIVA,MIETTE,3531.0
,,10,,,Cheque,,VIVA,Depôt,3541.0
,,08,,,Cheque,,VIVA,FOUCHER Dépôt,3549.0
,,"255,00",,,Cheque,,VIVA,Oonto,29049.0
,,10,,,Cheque,,VIVA,Abonnement Frais,29059.0
,,08,,,Cheque,,VIVA,Oonto,29067.0
,,"376,00",,,Cheque,,VIVA,Abonnement Frais,66667.0
,,10,,,Cheque,,VIVA,Oonto,66677.0
,,08,,,Cheque,,VIVA,Abonnement,66685.0
,,"275,00",,,Cheque,,VIVA,Frais,94185.0
,,10,,,Cheque,,VIVA,SANEF SENLIS,94195.0
,,08,,,Cheque,,VIVA,NEWCO,94203.0
,,"2,40",,,Cheque,,VIVA,GERMIA LL PRISHTINA,94443.0
,,10,,,Cheque,,VIVA,ARSENAL 2,94453.0
,,08,,,Cheque,,VIVA,BEKA,94461.0
,,"2,40",,,Cheque,,VIVA,VIVA FRESH,94701.0
,,10,,,Cheque,,VIVA,BOUYGTEL VAD,94711.0
,,08,,,Cheque,,VIVA,BEKA,94719.0
,,"2,40",,,Cheque,,VIVA,EGB,94959.0
,,11,,,Cheque,,VIVA,,94970.0
,,08,,,Cheque,,VIVA,,94978.0
,,"22,50",,,Cheque,,VIVA,,97228.0
,,11,,,Cheque,,VIVA,,97239.0
,,08,,,Cheque,,VIVA,,97247.0
,,"7,60",,,Cheque,,VIVA,,98007.0
,,17,,,Cheque,,VIVA,,98024.0
,,08,,,Cheque,,VIVA,,98032.0
,,"86,00",,,Cheque,,VIVA,,106632.0
,,20,,,Cheque,,VIVA,,106652.0
,,08,,,Cheque,,VIVA,,106660.0
,,2,,,Cheque,,VIVA,,106662.0
,,"124,00",,,Cheque,,VIVA,,119062.0
,,23,,,Cheque,,VIVA,,119085.0
,,08,,,Cheque,,VIVA,,119093.0
,,"30,61",,,Cheque,,VIVA,,122154.0
,,23,,,Cheque,,VIVA,,122177.0
,,08,,,Cheque,,VIVA,,122185.0
,,"49,50",,,Cheque,,VIVA,,127135.0
,,23,,,Cheque,,VIVA,,127158.0
,,08,,,Cheque,,VIVA,,127166.0
,,"10,39",,,Cheque,,VIVA,,128205.0
,,24,,,Cheque,,VIVA,,128229.0
,,08,,,Cheque,,VIVA,,128237.0
,,"122,00",,,Cheque,,VIVA,,140437.0
,,24,,,Cheque,,VIVA,,140461.0
,,08,,,Cheque,,VIVA,,140469.0
,,"237,78",,,Cheque,,VIVA,,164247.0
,,24,,,Cheque,,VIVA,,164271.0
